edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
99687,43979,43978,116.7841479,39.6188175,116.7827368,39.6187648,116.78344235,39.61879115
99688,43979,43981,116.7841479,39.6188175,116.7862395,39.618924,116.7851937,39.61887075
99689,43981,43979,116.7862395,39.618924,116.7841479,39.6188175,116.7851937,39.61887075
99690,43891,43973,116.784266,39.6176445,116.7851698,39.6177553,116.7847179,39.6176999
99691,43973,43891,116.7851698,39.6177553,116.784266,39.6176445,116.7847179,39.6176999
99692,43973,43894,116.7851698,39.6177553,116.7864184,39.6178123,116.7857941,39.6177838
99693,43894,43973,116.7864184,39.6178123,116.7851698,39.6177553,116.7857941,39.6177838
99694,44024,43898,116.7643313,39.622791,116.764019,39.619384,116.76417515,39.6210875
99695,43898,44024,116.764019,39.619384,116.7643313,39.622791,116.76417515,39.6210875
99696,43898,43896,116.764019,39.619384,116.763968,39.6187826,116.7639935,39.6190833
99697,43896,43898,116.763968,39.6187826,116.764019,39.619384,116.7639935,39.6190833
99698,43896,44034,116.763968,39.6187826,116.7637817,39.6173275,116.76387485000001,39.61805505
99699,44034,43896,116.7637817,39.6173275,116.763968,39.6187826,116.76387485000001,39.61805505
99700,44034,41502,116.7637817,39.6173275,116.7698337,39.6172393,116.7668077,39.617283400000005
99701,41502,44034,116.7698337,39.6172393,116.7637817,39.6173275,116.7668077,39.617283400000005
99702,43993,43997,116.789594,39.6200432,116.7882125,39.6202707,116.78890325,39.620156949999995
99703,43997,43993,116.7882125,39.6202707,116.789594,39.6200432,116.78890325,39.620156949999995
99704,43997,43999,116.7882125,39.6202707,116.7882214,39.6205489,116.78821694999999,39.620409800000004
99705,43999,43997,116.7882214,39.6205489,116.7882125,39.6202707,116.78821694999999,39.620409800000004
99706,43999,44004,116.7882214,39.6205489,116.78826,39.6208478,116.78824069999999,39.62069835
99707,44004,43999,116.78826,39.6208478,116.7882214,39.6205489,116.78824069999999,39.62069835
99708,44009,44005,116.7894931,39.6211977,116.7895368,39.6209153,116.78951495,39.6210565
99709,44005,44009,116.7895368,39.6209153,116.7894931,39.6211977,116.78951495,39.6210565
99710,44005,44000,116.7895368,39.6209153,116.7895538,39.6206071,116.78954529999999,39.620761200000004
99711,44000,44005,116.7895538,39.6206071,116.7895368,39.6209153,116.78954529999999,39.620761200000004
99712,44000,43998,116.7895538,39.6206071,116.7895732,39.6203368,116.7895635,39.620471949999995
99713,43998,44000,116.7895732,39.6203368,116.7895538,39.6206071,116.7895635,39.620471949999995
99714,43998,43993,116.7895732,39.6203368,116.789594,39.6200432,116.7895836,39.620189999999994
99715,43993,43998,116.789594,39.6200432,116.7895732,39.6203368,116.7895836,39.620189999999994
99716,43993,43991,116.789594,39.6200432,116.7904473,39.6198369,116.79002065,39.61994005
99717,43991,43993,116.7904473,39.6198369,116.789594,39.6200432,116.79002065,39.61994005
99718,44012,44015,116.7839583,39.6216089,116.7853472,39.6219022,116.78465274999999,39.62175555
99719,44015,44012,116.7853472,39.6219022,116.7839583,39.6216089,116.78465274999999,39.62175555
99720,44015,44016,116.7853472,39.6219022,116.7868947,39.622074,116.78612095,39.621988099999996
99721,44016,44015,116.7868947,39.622074,116.7853472,39.6219022,116.78612095,39.621988099999996
99722,44001,44003,116.7840298,39.6207181,116.7856481,39.6208204,116.78483895,39.620769249999995
99723,44003,44001,116.7856481,39.6208204,116.7840298,39.6207181,116.78483895,39.620769249999995
99724,44003,44004,116.7856481,39.6208204,116.78826,39.6208478,116.78695404999999,39.620834099999996
99725,44004,44003,116.78826,39.6208478,116.7856481,39.6208204,116.78695404999999,39.620834099999996
99726,44004,44005,116.78826,39.6208478,116.7895368,39.6209153,116.7888984,39.62088155
99727,44005,44004,116.7895368,39.6209153,116.78826,39.6208478,116.7888984,39.62088155
99728,44005,44006,116.7895368,39.6209153,116.7904023,39.6209623,116.78996955,39.620938800000005
99729,44006,44005,116.7904023,39.6209623,116.7895368,39.6209153,116.78996955,39.620938800000005
99730,44006,44007,116.7904023,39.6209623,116.7912583,39.621074,116.7908303,39.62101815
99731,44007,44006,116.7912583,39.621074,116.7904023,39.6209623,116.7908303,39.62101815
99732,44008,44011,116.7839885,39.6211895,116.7855168,39.6214189,116.78475265,39.6213042
99733,44011,44008,116.7855168,39.6214189,116.7839885,39.6211895,116.78475265,39.6213042
99734,44011,44014,116.7855168,39.6214189,116.7869233,39.6218229,116.78622005,39.621620899999996
99735,44014,44011,116.7869233,39.6218229,116.7855168,39.6214189,116.78622005,39.621620899999996
99736,43966,43971,116.7884288,39.6170256,116.7883881,39.6175121,116.78840845,39.61726885
99737,43971,43966,116.7883881,39.6175121,116.7884288,39.6170256,116.78840845,39.61726885
99738,43971,43974,116.7883881,39.6175121,116.7883792,39.6178016,116.78838365,39.61765685
99739,43974,43971,116.7883792,39.6178016,116.7883881,39.6175121,116.78838365,39.61765685
99740,43974,43975,116.7883792,39.6178016,116.7886605,39.61816,116.78851985,39.6179808
99741,43975,43974,116.7886605,39.61816,116.7883792,39.6178016,116.78851985,39.6179808
99742,43975,43976,116.7886605,39.61816,116.7886569,39.6185478,116.78865870000001,39.6183539
99743,43976,43975,116.7886569,39.6185478,116.7886605,39.61816,116.78865870000001,39.6183539
99744,43976,43980,116.7886569,39.6185478,116.7886879,39.6189047,116.7886724,39.61872625
99745,43980,43976,116.7886879,39.6189047,116.7886569,39.6185478,116.7886724,39.61872625
99746,43980,43986,116.7886879,39.6189047,116.7894813,39.6194763,116.7890846,39.6191905
99747,43986,43980,116.7894813,39.6194763,116.7886879,39.6189047,116.7890846,39.6191905
99748,44036,44035,116.7674229,39.6355983,116.7680701,39.6355938,116.7677465,39.635596050000004
99749,44035,44036,116.7680701,39.6355938,116.7674229,39.6355983,116.7677465,39.635596050000004
99750,44036,40302,116.7674229,39.6355983,116.7674714,39.6366187,116.76744715000001,39.6361085
99751,40302,44036,116.7674714,39.6366187,116.7674229,39.6355983,116.76744715000001,39.6361085
99752,44039,44038,116.6815481,39.6641634,116.6764315,39.6625415,116.67898980000001,39.663352450000005
99753,44038,44039,116.6764315,39.6625415,116.6815481,39.6641634,116.67898980000001,39.663352450000005
99754,42323,49774,116.7012138,39.6847025,116.7012218,39.6848149,116.7012178,39.6847587
99755,49774,42323,116.7012218,39.6848149,116.7012138,39.6847025,116.7012178,39.6847587
99756,49774,44043,116.7012218,39.6848149,116.7013426,39.686517,116.70128220000001,39.68566595
99757,44043,49774,116.7013426,39.686517,116.7012218,39.6848149,116.70128220000001,39.68566595
99758,44046,44045,116.6652571,39.7227251,116.6772931,39.7226722,116.6712751,39.72269865
99759,44045,44046,116.6772931,39.7226722,116.6652571,39.7227251,116.6712751,39.72269865
99760,43765,44038,116.6744032,39.6665039,116.6764315,39.6625415,116.67541735,39.664522700000006
99761,44038,43765,116.6764315,39.6625415,116.6744032,39.6665039,116.67541735,39.664522700000006
99762,44041,44040,116.6850677,39.6769813,116.6879867,39.67589,116.6865272,39.67643565
99763,44040,44041,116.6879867,39.67589,116.6850677,39.6769813,116.6865272,39.67643565
99764,44044,49776,116.6969011,39.6867026,116.6996464,39.6865846,116.69827375,39.6866436
99765,49776,44044,116.6996464,39.6865846,116.6969011,39.6867026,116.69827375,39.6866436
99766,49776,44043,116.6996464,39.6865846,116.7013426,39.686517,116.7004945,39.686550800000006
99767,44043,49776,116.7013426,39.686517,116.6996464,39.6865846,116.7004945,39.686550800000006
99768,44043,44042,116.7013426,39.686517,116.7040589,39.6864023,116.70270075,39.68645965
99769,44042,44043,116.7040589,39.6864023,116.7013426,39.686517,116.70270075,39.68645965
99770,57994,57993,116.6070988,39.8021384,116.6015825,39.8053314,116.60434065000001,39.803734899999995
99771,57993,48195,116.6015825,39.8053314,116.5872214,39.8147253,116.59440195,39.810028349999996
99772,48195,65360,116.5872214,39.8147253,116.5871053,39.8148163,116.58716335,39.8147708
99773,65360,41637,116.5871053,39.8148163,116.586007,39.8156773,116.58655615,39.8152468
99774,41637,58001,116.586007,39.8156773,116.5800408,39.8194821,116.5830239,39.817579699999996
99775,58001,57991,116.5800408,39.8194821,116.5798622,39.8195686,116.57995149999999,39.81952535
99776,57991,41638,116.5798622,39.8195686,116.5761321,39.8211156,116.57799714999999,39.8203421
99777,41638,65541,116.5761321,39.8211156,116.5759258,39.8211028,116.57602895,39.821109199999995
99778,44048,43098,116.6047089,39.8078507,116.6018604,39.8096717,116.60328465,39.808761200000006
99779,44047,2975,116.6045609,39.8076814,116.6176158,39.7993486,116.61108834999999,39.803515000000004
99780,44049,44051,116.6519925,39.7664988,116.6622187,39.7601921,116.6571056,39.76334545
99781,44052,44050,116.6619408,39.7607034,116.6536187,39.7658264,116.65777975,39.763264899999996
99782,44053,36603,116.7230487,39.7372003,116.7121132,39.7372766,116.71758095000001,39.73723845
99783,36603,44053,116.7121132,39.7372766,116.7230487,39.7372003,116.71758095000001,39.73723845
99784,36603,44054,116.7121132,39.7372766,116.6971326,39.7362146,116.7046229,39.7367456
99785,44054,36603,116.6971326,39.7362146,116.7121132,39.7372766,116.7046229,39.7367456
99786,32018,44055,116.3334053,40.0340123,116.3343325,40.0330339,116.3338689,40.0335231
99787,44055,32018,116.3343325,40.0330339,116.3334053,40.0340123,116.3338689,40.0335231
99788,74490,44056,116.8,40.1135827,116.7971237,40.1130902,116.79856185,40.113336450000006
99789,44056,74490,116.7971237,40.1130902,116.8,40.1135827,116.79856185,40.113336450000006
99790,44056,74491,116.7971237,40.1130902,116.8,40.1246343,116.79856185,40.11886225
99791,74491,44056,116.8,40.1246343,116.7971237,40.1130902,116.79856185,40.11886225
99792,74492,44057,116.8,40.1417524,116.7953679,40.1466132,116.79768394999999,40.144182799999996
99793,44057,74492,116.7953679,40.1466132,116.8,40.1417524,116.79768394999999,40.144182799999996
99794,37609,37610,116.2102239,39.8648742,116.2097898,39.864493,116.21000685,39.864683600000006
99795,37607,37608,116.2086219,39.8642053,116.2098303,39.8652616,116.2092261,39.86473345
99796,37702,55609,116.1527935,39.8869001,116.1517593,39.8875009,116.1522764,39.8872005
99797,44059,44058,116.6330442,40.0731165,116.6334509,40.0730937,116.63324755,40.0731051
99798,44058,44059,116.6334509,40.0730937,116.6330442,40.0731165,116.63324755,40.0731051
99799,41137,44059,116.6287586,40.0733389,116.6330442,40.0731165,116.6309014,40.073227700000004
99800,44059,41137,116.6330442,40.0731165,116.6287586,40.0733389,116.6309014,40.073227700000004
99801,44061,44062,116.6358692,39.8040759,116.6356911,39.8045643,116.63578015,39.8043201
99802,44062,44061,116.6356911,39.8045643,116.6358692,39.8040759,116.63578015,39.8043201
99803,10527,8031,116.6324629,39.7982888,116.6359991,39.8037197,116.634231,39.801004250000005
99804,8031,10527,116.6359991,39.8037197,116.6324629,39.7982888,116.634231,39.801004250000005
99805,8031,44061,116.6359991,39.8037197,116.6358692,39.8040759,116.63593415,39.8038978
99806,44061,8031,116.6358692,39.8040759,116.6359991,39.8037197,116.63593415,39.8038978
99807,43133,37596,116.2100788,39.8654687,116.2054019,39.8681821,116.20774035,39.866825399999996
99808,37597,47404,116.2054123,39.8672342,116.2080576,39.8641079,116.20673495,39.86567105
99809,44063,44065,116.1196717,39.8846973,116.1205994,39.8851468,116.12013555,39.88492205
99810,37699,44064,116.1204075,39.8851622,116.1195737,39.8847497,116.1199906,39.884955950000005
99811,44065,37701,116.1205994,39.8851468,116.1207239,39.8852072,116.12066165,39.885177
99812,19367,2777,116.1279142,39.8874039,116.1261489,39.8871916,116.12703155,39.88729775
99813,2777,37699,116.1261489,39.8871916,116.1204075,39.8851622,116.1232782,39.8861769
99814,35652,44066,116.6615441,39.8247032,116.6614808,39.8240128,116.66151245,39.824358000000004
99815,44066,35652,116.6614808,39.8240128,116.6615441,39.8247032,116.66151245,39.824358000000004
99816,44066,62441,116.6614808,39.8240128,116.6614509,39.8229838,116.66146585000001,39.8234983
99817,62441,44066,116.6614509,39.8229838,116.6614808,39.8240128,116.66146585000001,39.8234983
99818,62441,36304,116.6614509,39.8229838,116.6614183,39.8194818,116.6614346,39.821232800000004
99819,36304,62441,116.6614183,39.8194818,116.6614509,39.8229838,116.6614346,39.821232800000004
99820,36304,36303,116.6614183,39.8194818,116.6612074,39.8172635,116.66131285,39.81837265
99821,36303,36304,116.6612074,39.8172635,116.6614183,39.8194818,116.66131285,39.81837265
99822,47639,4644,116.700833,39.9087155,116.7069151,39.9087912,116.70387405,39.90875335
99823,44068,72948,116.2392297,39.6916156,116.2389732,39.6912115,116.23910144999999,39.69141355
99824,72948,44068,116.2389732,39.6912115,116.2392297,39.6916156,116.23910144999999,39.69141355
99825,72948,73068,116.2389732,39.6912115,116.2323101,39.680809,116.23564165,39.68601025
99826,73068,72948,116.2323101,39.680809,116.2389732,39.6912115,116.23564165,39.68601025
99827,73068,73129,116.2323101,39.680809,116.2254935,39.6715945,116.2289018,39.676201750000004
99828,73129,73068,116.2254935,39.6715945,116.2323101,39.680809,116.2289018,39.676201750000004
99829,73129,33350,116.2254935,39.6715945,116.2267944,39.6599735,116.22614395,39.665784
99830,33350,73129,116.2267944,39.6599735,116.2254935,39.6715945,116.22614395,39.665784
99831,33350,73082,116.2267944,39.6599735,116.2289147,39.6528032,116.22785455,39.65638835
99832,73082,33350,116.2289147,39.6528032,116.2267944,39.6599735,116.22785455,39.65638835
99833,73082,73284,116.2289147,39.6528032,116.2290662,39.6511387,116.22899045,39.65197095
99834,73284,73082,116.2290662,39.6511387,116.2289147,39.6528032,116.22899045,39.65197095
99835,73284,9681,116.2290662,39.6511387,116.2169933,39.6221154,116.22302975,39.63662705
99836,9681,73284,116.2169933,39.6221154,116.2290662,39.6511387,116.22302975,39.63662705
99837,9681,33532,116.2169933,39.6221154,116.2163354,39.6212113,116.21666435,39.62166335
99838,33532,9681,116.2163354,39.6212113,116.2169933,39.6221154,116.21666435,39.62166335
99839,33532,40643,116.2163354,39.6212113,116.2162765,39.6168364,116.21630595,39.61902385
99840,40643,33532,116.2162765,39.6168364,116.2163354,39.6212113,116.21630595,39.61902385
99841,40643,33517,116.2162765,39.6168364,116.2187698,39.6040081,116.21752315,39.61042225
99842,33517,40643,116.2187698,39.6040081,116.2162765,39.6168364,116.21752315,39.61042225
99843,33517,33515,116.2187698,39.6040081,116.2214829,39.593646,116.22012635,39.59882705
99844,33515,33517,116.2214829,39.593646,116.2187698,39.6040081,116.22012635,39.59882705
99845,33515,33500,116.2214829,39.593646,116.222377,39.5747102,116.22192995,39.5841781
99846,33500,33515,116.222377,39.5747102,116.2214829,39.593646,116.22192995,39.5841781
99847,33500,33478,116.222377,39.5747102,116.2381454,39.5620494,116.2302612,39.5683798
99848,33478,33500,116.2381454,39.5620494,116.222377,39.5747102,116.2302612,39.5683798
99849,33478,33477,116.2381454,39.5620494,116.2505153,39.5462349,116.24433035,39.554142150000004
99850,33477,33478,116.2505153,39.5462349,116.2381454,39.5620494,116.24433035,39.554142150000004
99851,33477,33476,116.2505153,39.5462349,116.2517902,39.5411586,116.25115275,39.54369675
99852,33476,33477,116.2517902,39.5411586,116.2505153,39.5462349,116.25115275,39.54369675
99853,44069,44068,116.2393718,39.6918395,116.2392297,39.6916156,116.23930075,39.691727549999996
99854,44068,44069,116.2392297,39.6916156,116.2393718,39.6918395,116.23930075,39.691727549999996
99855,6715,44049,116.6461921,39.7707322,116.6519925,39.7664988,116.6490923,39.768615499999996
99856,44049,44051,116.6519925,39.7664988,116.6622187,39.7601921,116.6571056,39.76334545
99857,44051,44072,116.6622187,39.7601921,116.6691202,39.7558876,116.66566945,39.75803985
99858,44071,44073,116.6701734,39.7553685,116.6693664,39.7559315,116.6697699,39.75565
99859,44072,44070,116.6691202,39.7558876,116.6699101,39.7552995,116.66951515,39.75559355
99860,44073,44052,116.6693664,39.7559315,116.6619408,39.7607034,116.6656536,39.75831745
99861,44052,44050,116.6619408,39.7607034,116.6536187,39.7658264,116.65777975,39.763264899999996
99862,44050,34833,116.6536187,39.7658264,116.6461915,39.7709842,116.6499051,39.7684053
99863,42778,42770,116.4283735,40.1660711,116.4276629,40.1637852,116.4280182,40.16492815
99864,42770,42778,116.4276629,40.1637852,116.4283735,40.1660711,116.4280182,40.16492815
99865,42770,66890,116.4276629,40.1637852,116.4215291,40.1644961,116.42459600000001,40.16414065
99866,66890,42770,116.4215291,40.1644961,116.4276629,40.1637852,116.42459600000001,40.16414065
99867,66890,42779,116.4215291,40.1644961,116.4195609,40.1645673,116.420545,40.1645317
99868,42779,66890,116.4195609,40.1645673,116.4215291,40.1644961,116.420545,40.1645317
99869,42779,46577,116.4195609,40.1645673,116.419098,40.1617475,116.41932944999999,40.1631574
99870,46577,42779,116.419098,40.1617475,116.4195609,40.1645673,116.41932944999999,40.1631574
99871,44075,42777,116.4179179,40.1714518,116.4174166,40.1752445,116.41766725,40.173348149999995
99872,42777,44075,116.4174166,40.1752445,116.4179179,40.1714518,116.41766725,40.173348149999995
99873,42777,66869,116.4174166,40.1752445,116.4270422,40.16763,116.42222939999999,40.17143725
99874,66869,42777,116.4270422,40.16763,116.4174166,40.1752445,116.42222939999999,40.17143725
99875,66869,66870,116.4270422,40.16763,116.4273291,40.1672941,116.42718565,40.16746205
99876,66870,66869,116.4273291,40.1672941,116.4270422,40.16763,116.42718565,40.16746205
99877,66870,42778,116.4273291,40.1672941,116.4283735,40.1660711,116.4278513,40.1666826
99878,42778,66870,116.4283735,40.1660711,116.4273291,40.1672941,116.4278513,40.1666826
99879,44076,66844,116.4178101,40.1713693,116.4161178,40.1702969,116.41696395,40.170833099999996
99880,66844,44076,116.4161178,40.1702969,116.4178101,40.1713693,116.41696395,40.170833099999996
99881,66844,44077,116.4161178,40.1702969,116.4162693,40.1694867,116.41619355,40.1698918
99882,44077,66844,116.4162693,40.1694867,116.4161178,40.1702969,116.41619355,40.1698918
99883,44077,66907,116.4162693,40.1694867,116.416185,40.1686899,116.41622715,40.1690883
99884,66907,44077,116.416185,40.1686899,116.4162693,40.1694867,116.41622715,40.1690883
99885,66907,44078,116.416185,40.1686899,116.4162531,40.1677874,116.41621905,40.16823865
99886,44078,66907,116.4162531,40.1677874,116.416185,40.1686899,116.41621905,40.16823865
99887,44078,66903,116.4162531,40.1677874,116.4167279,40.1672296,116.41649050000001,40.1675085
99888,66903,44078,116.4167279,40.1672296,116.4162531,40.1677874,116.41649050000001,40.1675085
99889,66903,44074,116.4167279,40.1672296,116.4189368,40.1674792,116.41783235,40.1673544
99890,44074,66903,116.4189368,40.1674792,116.4167279,40.1672296,116.41783235,40.1673544
99891,44074,44079,116.4189368,40.1674792,116.4202576,40.1679924,116.4195972,40.1677358
99892,44079,44074,116.4202576,40.1679924,116.4189368,40.1674792,116.4195972,40.1677358
99893,44079,44080,116.4202576,40.1679924,116.4224123,40.1685641,116.42133495,40.16827825
99894,44080,44079,116.4224123,40.1685641,116.4202576,40.1679924,116.42133495,40.16827825
99895,44080,66858,116.4224123,40.1685641,116.4227334,40.1688999,116.42257285,40.168732
99896,66858,44080,116.4227334,40.1688999,116.4224123,40.1685641,116.42257285,40.168732
99897,66858,66855,116.4227334,40.1688999,116.4224992,40.1695433,116.4226163,40.1692216
99898,66855,66858,116.4224992,40.1695433,116.4227334,40.1688999,116.4226163,40.1692216
99899,66855,44085,116.4224992,40.1695433,116.4220582,40.1702946,116.42227869999999,40.169918949999996
99900,44085,66855,116.4220582,40.1702946,116.4224992,40.1695433,116.42227869999999,40.169918949999996
99901,44085,66851,116.4220582,40.1702946,116.4216161,40.1710429,116.42183714999999,40.170668750000004
99902,66851,44085,116.4216161,40.1710429,116.4220582,40.1702946,116.42183714999999,40.170668750000004
99903,66851,44081,116.4216161,40.1710429,116.4212485,40.171665,116.42143229999999,40.17135395
99904,44081,66851,116.4212485,40.171665,116.4216161,40.1710429,116.42143229999999,40.17135395
99905,44081,66849,116.4212485,40.171665,116.4186364,40.1714414,116.41994245000001,40.1715532
99906,66849,44081,116.4186364,40.1714414,116.4212485,40.171665,116.41994245000001,40.1715532
99907,66849,44082,116.4186364,40.1714414,116.4182655,40.1713631,116.41845095,40.17140225
99908,44082,66849,116.4182655,40.1713631,116.4186364,40.1714414,116.41845095,40.17140225
99909,44075,44076,116.4179179,40.1714518,116.4178101,40.1713693,116.41786400000001,40.171410550000004
99910,44076,44075,116.4178101,40.1713693,116.4179179,40.1714518,116.41786400000001,40.171410550000004
99911,44076,44083,116.4178101,40.1713693,116.4179402,40.1711394,116.41787515,40.17125435
99912,44083,44076,116.4179402,40.1711394,116.4178101,40.1713693,116.41787515,40.17125435
99913,44083,44082,116.4179402,40.1711394,116.4182655,40.1713631,116.41810285,40.17125125
99914,44082,44083,116.4182655,40.1713631,116.4179402,40.1711394,116.41810285,40.17125125
99915,44082,42787,116.4182655,40.1713631,116.4181317,40.1714582,116.41819860000001,40.17141065
99916,42787,44082,116.4181317,40.1714582,116.4182655,40.1713631,116.41819860000001,40.17141065
99917,42787,44075,116.4181317,40.1714582,116.4179179,40.1714518,116.41802480000001,40.171454999999995
99918,44075,42787,116.4179179,40.1714518,116.4181317,40.1714582,116.41802480000001,40.171454999999995
99919,66860,66859,116.4251608,40.1685642,116.422838,40.1678554,116.4239994,40.1682098
99920,66859,66860,116.422838,40.1678554,116.4251608,40.1685642,116.4239994,40.1682098
99921,66859,44079,116.422838,40.1678554,116.4202576,40.1679924,116.4215478,40.167923900000005
99922,44079,66859,116.4202576,40.1679924,116.422838,40.1678554,116.4215478,40.167923900000005
99923,44079,66886,116.4202576,40.1679924,116.4201351,40.1683798,116.42019635,40.1681861
99924,66886,44079,116.4201351,40.1683798,116.4202576,40.1679924,116.42019635,40.1681861
99925,66886,44084,116.4201351,40.1683798,116.4199204,40.1688589,116.42002775,40.16861935
99926,44084,66886,116.4199204,40.1688589,116.4201351,40.1683798,116.42002775,40.16861935
99927,44084,44085,116.4199204,40.1688589,116.4220582,40.1702946,116.4209893,40.16957675
99928,44085,44084,116.4220582,40.1702946,116.4199204,40.1688589,116.4209893,40.16957675
99929,44085,66853,116.4220582,40.1702946,116.4226792,40.1713407,116.42236869999999,40.170817650000004
99930,66853,44085,116.4226792,40.1713407,116.4220582,40.1702946,116.42236869999999,40.170817650000004
99931,66853,44081,116.4226792,40.1713407,116.4212485,40.171665,116.42196385,40.171502849999996
99932,44081,66853,116.4212485,40.171665,116.4226792,40.1713407,116.42196385,40.171502849999996
99933,14978,44086,116.4847453,39.9729347,116.4838223,39.9734955,116.4842838,39.973215100000004
99934,44086,14978,116.4838223,39.9734955,116.4847453,39.9729347,116.4842838,39.973215100000004
99935,33299,33300,116.4723394,40.0120632,116.4727043,40.0121184,116.47252184999999,40.012090799999996
99936,33300,33299,116.4727043,40.0121184,116.4723394,40.0120632,116.47252184999999,40.012090799999996
99937,44089,44090,116.663176,39.53411,116.6626677,39.5343989,116.66292185,39.53425445
99938,44090,50739,116.6626677,39.5343989,116.6612327,39.5352626,116.6619502,39.53483075
99939,50739,50742,116.6612327,39.5352626,116.6292799,39.5528526,116.6452563,39.5440576
99940,50742,39407,116.6292799,39.5528526,116.6219278,39.5569279,116.62560385,39.55489025
99941,39407,44461,116.6219278,39.5569279,116.6176058,39.5591628,116.61976680000001,39.55804535
99942,27973,27975,116.6762495,39.5259003,116.6762236,39.5261618,116.67623655,39.52603105
99943,27975,27973,116.6762236,39.5261618,116.6762495,39.5259003,116.67623655,39.52603105
99944,27964,27973,116.6768636,39.5221218,116.6762495,39.5259003,116.67655655,39.52401105
99945,27973,27964,116.6762495,39.5259003,116.6768636,39.5221218,116.67655655,39.52401105
99946,44094,44093,116.7589456,40.1967777,116.7590958,40.1959849,116.75902070000001,40.1963813
99947,44093,44096,116.7590958,40.1959849,116.7589882,40.1968947,116.759042,40.1964398
99948,44096,44098,116.7589882,40.1968947,116.7589626,40.1969554,116.7589754,40.196925050000004
99949,44098,44099,116.7589626,40.1969554,116.7587404,40.1978298,116.75885149999999,40.1973926
99950,44099,44097,116.7587404,40.1978298,116.758871,40.1969403,116.7588057,40.19738505
99951,44097,44095,116.758871,40.1969403,116.758899,40.1968793,116.75888499999999,40.1969098
99952,44095,44094,116.758899,40.1968793,116.7589456,40.1967777,116.7589223,40.196828499999995
99953,44102,44101,116.760504,40.2323699,116.7606984,40.2271581,116.7606012,40.229764
99954,44101,44102,116.7606984,40.2271581,116.760504,40.2323699,116.7606012,40.229764
99955,44101,46374,116.7606984,40.2271581,116.7603497,40.2199742,116.76052405,40.223566149999996
99956,46374,44101,116.7603497,40.2199742,116.7606984,40.2271581,116.76052405,40.223566149999996
99957,46374,44100,116.7603497,40.2199742,116.7598724,40.2103031,116.76011105,40.21513865
99958,44100,46374,116.7598724,40.2103031,116.7603497,40.2199742,116.76011105,40.21513865
99959,44100,44099,116.7598724,40.2103031,116.7587404,40.1978298,116.7593064,40.20406645
99960,44099,44100,116.7587404,40.1978298,116.7598724,40.2103031,116.7593064,40.20406645
99961,44104,46372,116.7765057,40.2442614,116.776534,40.2452067,116.77651985,40.24473405
99962,46372,44104,116.776534,40.2452067,116.7765057,40.2442614,116.77651985,40.24473405
99963,46372,44105,116.776534,40.2452067,116.7765892,40.2461092,116.77656160000001,40.245657949999995
99964,44105,46372,116.7765892,40.2461092,116.776534,40.2452067,116.77656160000001,40.245657949999995
99965,44105,44106,116.7765892,40.2461092,116.7661849,40.2464593,116.77138705,40.24628425
99966,44106,44105,116.7661849,40.2464593,116.7765892,40.2461092,116.77138705,40.24628425
99967,44106,44107,116.7661849,40.2464593,116.7360382,40.2477184,116.75111154999999,40.24708885
99968,44107,44106,116.7360382,40.2477184,116.7661849,40.2464593,116.75111154999999,40.24708885
99969,44107,44196,116.7360382,40.2477184,116.732385,40.2497732,116.7342116,40.248745799999995
99970,44196,44107,116.732385,40.2497732,116.7360382,40.2477184,116.7342116,40.248745799999995
99971,44196,44108,116.732385,40.2497732,116.7248789,40.2497557,116.72863195,40.24976445
99972,44108,44196,116.7248789,40.2497557,116.732385,40.2497732,116.72863195,40.24976445
99973,44109,44130,116.7768883,40.2512999,116.7644734,40.2534344,116.77068084999999,40.25236715
99974,44130,44109,116.7644734,40.2534344,116.7768883,40.2512999,116.77068084999999,40.25236715
99975,44130,44112,116.7644734,40.2534344,116.7591963,40.259191,116.76183485,40.2563127
99976,44112,44130,116.7591963,40.259191,116.7644734,40.2534344,116.76183485,40.2563127
99977,43312,44126,116.7282777,40.263187,116.7301387,40.2630232,116.7292082,40.263105100000004
99978,44126,43312,116.7301387,40.2630232,116.7282777,40.263187,116.7292082,40.263105100000004
99979,44126,44125,116.7301387,40.2630232,116.7311164,40.2630201,116.73062755000001,40.26302165
99980,44125,44126,116.7311164,40.2630201,116.7301387,40.2630232,116.73062755000001,40.26302165
99981,44125,44124,116.7311164,40.2630201,116.7323421,40.2629955,116.73172925,40.2630078
99982,44124,44125,116.7323421,40.2629955,116.7311164,40.2630201,116.73172925,40.2630078
99983,44124,44123,116.7323421,40.2629955,116.7330905,40.2629607,116.73271629999999,40.2629781
99984,44123,44124,116.7330905,40.2629607,116.7323421,40.2629955,116.73271629999999,40.2629781
99985,44123,44122,116.7330905,40.2629607,116.7347669,40.2628216,116.7339287,40.26289115
99986,44122,44123,116.7347669,40.2628216,116.7330905,40.2629607,116.7339287,40.26289115
99987,44122,44121,116.7347669,40.2628216,116.7367302,40.2626241,116.73574855,40.26272285
99988,44121,44122,116.7367302,40.2626241,116.7347669,40.2628216,116.73574855,40.26272285
99989,44121,44120,116.7367302,40.2626241,116.7393937,40.2622485,116.73806195,40.2624363
99990,44120,44121,116.7393937,40.2622485,116.7367302,40.2626241,116.73806195,40.2624363
99991,44120,44119,116.7393937,40.2622485,116.7420437,40.261878,116.7407187,40.26206325
